locality_name;district_name;province_name
Quinto Cuartel;Pocito;Provincia de San Juan
Villa Aberastain - La Rinconada;Pocito;Provincia de San Juan
Villa Barboza - Villa Nacusi;Pocito;Provincia de San Juan
Villa Centenario;Pocito;Provincia de San Juan
Rawson;Rawson;Provincia de San Juan
Villa Bolaños;Rawson;Provincia de San Juan
Rivadavia;Rivadavia;Provincia de San Juan
Barrio Sadop;San Martín;Provincia de San Juan
Dos Acequias (Est. Los Angacos);San Martín;Provincia de San Juan
San Isidro (Est. Los Angacos);San Martín;Provincia de San Juan
Villa El Salvador;San Martín;Provincia de San Juan
Villa Dominguito (Est. Puntilla Blanca);San Martín;Provincia de San Juan
Villa Don Bosco (Est. Angaco Sud);San Martín;Provincia de San Juan
Villa San Martín ;San Martín;Provincia de San Juan
Colonia Gutiérrez;Santa Lucía;Provincia de San Juan
Santa Lucía;Santa Lucía;Provincia de San Juan
Cañada Honda;Sarmiento;Provincia de San Juan
Cienaguita;Sarmiento;Provincia de San Juan
Colonia Fiscal;Sarmiento;Provincia de San Juan
Divisadero;Sarmiento;Provincia de San Juan
Guanacache;Sarmiento;Provincia de San Juan
Las Lagunas;Sarmiento;Provincia de San Juan
Los Berros;Sarmiento;Provincia de San Juan
Pedernal;Sarmiento;Provincia de San Juan
Punta del Médano;Sarmiento;Provincia de San Juan
Villa Media Agua;Sarmiento;Provincia de San Juan
Villa Ibáñez;Ullum;Provincia de San Juan
Astica;Valle Fértil;Provincia de San Juan
Balde del Rosario;Valle Fértil;Provincia de San Juan
Chucuma;Valle Fértil;Provincia de San Juan
Los Baldecitos;Valle Fértil;Provincia de San Juan
Usno;Valle Fértil;Provincia de San Juan
Villa San Agustín;Valle Fértil;Provincia de San Juan
El Encón;"25 de Mayo";Provincia de San Juan
Tupelí;"25 de Mayo";Provincia de San Juan
Villa Borjas - La Chimbera;"25 de Mayo";Provincia de San Juan
Villa El Tango;"25 de Mayo";Provincia de San Juan
Villa Santa Rosa;"25 de Mayo";Provincia de San Juan
Villa Basilio Nievas ;Zonda;Provincia de San Juan
Candelaria;Ayacucho;Provincia de San Luis
La Majada;Ayacucho;Provincia de San Luis
Leandro N. Alem;Ayacucho;Provincia de San Luis
Luján;Ayacucho;Provincia de San Luis
Quines;Ayacucho;Provincia de San Luis
Río Juan Gómez;Ayacucho;Provincia de San Luis
San Francisco del Monte de Oro;Ayacucho;Provincia de San Luis
La Calera;Belgrano;Provincia de San Luis
Nogolí;Belgrano;Provincia de San Luis
Villa de la Quebrada;Belgrano;Provincia de San Luis
Villa General Roca;Belgrano;Provincia de San Luis
Carolina;Coronel Pringles;Provincia de San Luis
El Trapiche;Coronel Pringles;Provincia de San Luis
Fraga;Coronel Pringles;Provincia de San Luis
La Bajada;Coronel Pringles;Provincia de San Luis
La Florida;Coronel Pringles;Provincia de San Luis
La Toma;Coronel Pringles;Provincia de San Luis
Riocito;Coronel Pringles;Provincia de San Luis
Río Grande;Coronel Pringles;Provincia de San Luis
Saladillo;Coronel Pringles;Provincia de San Luis
Concarán;Chacabuco;Provincia de San Luis
Cortaderas;Chacabuco;Provincia de San Luis
Naschel;Chacabuco;Provincia de San Luis
Papagayos;Chacabuco;Provincia de San Luis
Renca;Chacabuco;Provincia de San Luis
San Pablo;Chacabuco;Provincia de San Luis
Tilisarao;Chacabuco;Provincia de San Luis
Villa del Carmen;Chacabuco;Provincia de San Luis
Villa Larca;Chacabuco;Provincia de San Luis
Juan Jorba;General Pedernera;Provincia de San Luis
Juan Llerena;General Pedernera;Provincia de San Luis
Justo Daract;General Pedernera;Provincia de San Luis
La Punilla;General Pedernera;Provincia de San Luis
Lavaisse;General Pedernera;Provincia de San Luis
San José del Morro;General Pedernera;Provincia de San Luis
Villa Mercedes ;General Pedernera;Provincia de San Luis
Villa Reynolds;General Pedernera;Provincia de San Luis
Villa Salles ;General Pedernera;Provincia de San Luis
Anchorena;Gobernador Dupuy;Provincia de San Luis
Arizona;Gobernador Dupuy;Provincia de San Luis
Bagual;Gobernador Dupuy;Provincia de San Luis
Batavia;Gobernador Dupuy;Provincia de San Luis
Buena Esperanza;Gobernador Dupuy;Provincia de San Luis
Fortín El Patria;Gobernador Dupuy;Provincia de San Luis
Fortuna;Gobernador Dupuy;Provincia de San Luis
La Maroma;Gobernador Dupuy;Provincia de San Luis
Los Overos;Gobernador Dupuy;Provincia de San Luis
Martín de Loyola;Gobernador Dupuy;Provincia de San Luis
Nahuel Mapá;Gobernador Dupuy;Provincia de San Luis
Navia;Gobernador Dupuy;Provincia de San Luis
Nueva Galia;Gobernador Dupuy;Provincia de San Luis
Unión;Gobernador Dupuy;Provincia de San Luis
Carpintería;Junín;Provincia de San Luis
Cerro de Oro;Junín;Provincia de San Luis
Lafinur;Junín;Provincia de San Luis
Los Cajones;Junín;Provincia de San Luis
Los Molles;Junín;Provincia de San Luis
Merlo ;Junín;Provincia de San Luis
Santa Rosa del Conlara;Junín;Provincia de San Luis
Talita;Junín;Provincia de San Luis
Alto Pelado;Juan Martín de Pueyrredón;Provincia de San Luis
Alto Pencoso;Juan Martín de Pueyrredón;Provincia de San Luis
Balde;Juan Martín de Pueyrredón;Provincia de San Luis
Beazley;Juan Martín de Pueyrredón;Provincia de San Luis
Cazador;Juan Martín de Pueyrredón;Provincia de San Luis
Chosmes;Juan Martín de Pueyrredón;Provincia de San Luis
Desaguadero;Juan Martín de Pueyrredón;Provincia de San Luis
El Volcán;Juan Martín de Pueyrredón;Provincia de San Luis
Jarilla;Juan Martín de Pueyrredón;Provincia de San Luis
Juana Koslay ;Juan Martín de Pueyrredón;Provincia de San Luis
La Punta;Juan Martín de Pueyrredón;Provincia de San Luis
Mosmota;Juan Martín de Pueyrredón;Provincia de San Luis
Potrero de los Funes;Juan Martín de Pueyrredón;Provincia de San Luis
Salinas del Bebedero;Juan Martín de Pueyrredón;Provincia de San Luis
San Jerónimo;Juan Martín de Pueyrredón;Provincia de San Luis
San Luis;Juan Martín de Pueyrredón;Provincia de San Luis
Zanjitas;Juan Martín de Pueyrredón;Provincia de San Luis
La Vertiente;Libertador General San Martín;Provincia de San Luis
Las Aguadas;Libertador General San Martín;Provincia de San Luis
Las Chacras;Libertador General San Martín;Provincia de San Luis
Las Lagunas;Libertador General San Martín;Provincia de San Luis
Paso Grande;Libertador General San Martín;Provincia de San Luis
Potrerillo;Libertador General San Martín;Provincia de San Luis
San Martín;Libertador General San Martín;Provincia de San Luis
Villa de Praga;Libertador General San Martín;Provincia de San Luis
Comandante Luis Piedrabuena;Corpen Aike;Provincia de Santa Cruz
Puerto Santa Cruz;Corpen Aike;Provincia de Santa Cruz
Caleta Olivia;Deseado;Provincia de Santa Cruz
Cañadón Seco;Deseado;Provincia de Santa Cruz
Fitz Roy;Deseado;Provincia de Santa Cruz
Jaramillo;Deseado;Provincia de Santa Cruz
Koluel Kaike;Deseado;Provincia de Santa Cruz
Las Heras;Deseado;Provincia de Santa Cruz
Pico Truncado;Deseado;Provincia de Santa Cruz
Puerto Deseado;Deseado;Provincia de Santa Cruz
Tellier;Deseado;Provincia de Santa Cruz
El Turbio (Est. Gobernador Mayer);Güer Aike;Provincia de Santa Cruz
Julia Dufour;Güer Aike;Provincia de Santa Cruz
Mina 3;Güer Aike;Provincia de Santa Cruz
Río Gallegos;Güer Aike;Provincia de Santa Cruz
Rospentek;Güer Aike;Provincia de Santa Cruz
"28 de Noviembre";Güer Aike;Provincia de Santa Cruz
Yacimientos Río Turbio ;Güer Aike;Provincia de Santa Cruz
El Calafate;Lago Argentino;Provincia de Santa Cruz
El Chaltén;Lago Argentino;Provincia de Santa Cruz
Tres Lagos;Lago Argentino;Provincia de Santa Cruz
Los Antiguos;Lago Buenos Aires;Provincia de Santa Cruz
Perito Moreno ;Lago Buenos Aires;Provincia de Santa Cruz
Puerto San Julián;Magallanes;Provincia de Santa Cruz
Bajo Caracoles;Río Chico;Provincia de Santa Cruz
Gobernador Gregores ;Río Chico;Provincia de Santa Cruz
Hipólito Yrigoyen;Río Chico;Provincia de Santa Cruz
Armstrong;Belgrano;Provincia de Santa Fe
Bouquet;Belgrano;Provincia de Santa Fe
Las Parejas;Belgrano;Provincia de Santa Fe
Las Rosas;Belgrano;Provincia de Santa Fe
Montes de Oca;Belgrano;Provincia de Santa Fe
Tortugas;Belgrano;Provincia de Santa Fe
Arequito;Caseros;Provincia de Santa Fe
Arteaga;Caseros;Provincia de Santa Fe
Beravebú;Caseros;Provincia de Santa Fe
Bigand;Caseros;Provincia de Santa Fe
Casilda;Caseros;Provincia de Santa Fe
Chabas;Caseros;Provincia de Santa Fe
Chañar Ladeado;Caseros;Provincia de Santa Fe
Gödeken;Caseros;Provincia de Santa Fe
Los Molinos;Caseros;Provincia de Santa Fe
Los Nogales;Caseros;Provincia de Santa Fe
Los Quirquinchos;Caseros;Provincia de Santa Fe
San José de la Esquina;Caseros;Provincia de Santa Fe
Sanford;Caseros;Provincia de Santa Fe
Villada;Caseros;Provincia de Santa Fe
Aldao (Est. Casablanca);Castellanos;Provincia de Santa Fe
Angélica;Castellanos;Provincia de Santa Fe
Ataliva;Castellanos;Provincia de Santa Fe
Aurelia;Castellanos;Provincia de Santa Fe
Barrios Acapulco y Veracruz;Castellanos;Provincia de Santa Fe
Bauer y Sigel;Castellanos;Provincia de Santa Fe
Bella Italia;Castellanos;Provincia de Santa Fe
Castellanos;Castellanos;Provincia de Santa Fe
Colonia Bicha;Castellanos;Provincia de Santa Fe
Colonia Cello;Castellanos;Provincia de Santa Fe
Colonia Margarita;Castellanos;Provincia de Santa Fe
Colonia Raquel;Castellanos;Provincia de Santa Fe
Coronel Fraga;Castellanos;Provincia de Santa Fe
Egusquiza;Castellanos;Provincia de Santa Fe
Esmeralda;Castellanos;Provincia de Santa Fe
Estación Clucellas;Castellanos;Provincia de Santa Fe
Estación Saguier;Castellanos;Provincia de Santa Fe
Eusebia y Carolina;Castellanos;Provincia de Santa Fe
Eustolia;Castellanos;Provincia de Santa Fe
Frontera;Castellanos;Provincia de Santa Fe
Garibaldi;Castellanos;Provincia de Santa Fe
Humberto Primo;Castellanos;Provincia de Santa Fe
Josefina;Castellanos;Provincia de Santa Fe
Lehmann ;Castellanos;Provincia de Santa Fe
María Juana;Castellanos;Provincia de Santa Fe
Nueva Lehmann;Castellanos;Provincia de Santa Fe
Plaza Clucellas;Castellanos;Provincia de Santa Fe
Plaza Saguier;Castellanos;Provincia de Santa Fe
Presidente Roca;Castellanos;Provincia de Santa Fe
Pueblo Marini;Castellanos;Provincia de Santa Fe
Rafaela;Castellanos;Provincia de Santa Fe
Ramona;Castellanos;Provincia de Santa Fe
San Antonio;Castellanos;Provincia de Santa Fe
San Vicente;Castellanos;Provincia de Santa Fe
Santa Clara de Saguier;Castellanos;Provincia de Santa Fe
Sunchales;Castellanos;Provincia de Santa Fe
Susana;Castellanos;Provincia de Santa Fe
Tacural ;Castellanos;Provincia de Santa Fe
Vila;Castellanos;Provincia de Santa Fe
Villa Josefina;Castellanos;Provincia de Santa Fe
Villa San José;Castellanos;Provincia de Santa Fe
Virginia;Castellanos;Provincia de Santa Fe
Zenón Pereyra;Castellanos;Provincia de Santa Fe
Alcorta;Constitución;Provincia de Santa Fe
Barrio Arroyo del Medio;Constitución;Provincia de Santa Fe
Barrio Mitre;Constitución;Provincia de Santa Fe
Bombal;Constitución;Provincia de Santa Fe
Cañada Rica;Constitución;Provincia de Santa Fe
Cepeda;Constitución;Provincia de Santa Fe
Empalme Villa Constitución;Constitución;Provincia de Santa Fe
Firmat;Constitución;Provincia de Santa Fe
General Gelly;Constitución;Provincia de Santa Fe
Godoy;Constitución;Provincia de Santa Fe
Juan B. Molina;Constitución;Provincia de Santa Fe
Juncal;Constitución;Provincia de Santa Fe
La Vanguardia;Constitución;Provincia de Santa Fe
Máximo Paz (Est. Paz);Constitución;Provincia de Santa Fe
Pavón;Constitución;Provincia de Santa Fe
Pavón Arriba;Constitución;Provincia de Santa Fe
Peyrano;Constitución;Provincia de Santa Fe
Rueda;Constitución;Provincia de Santa Fe
Santa Teresa;Constitución;Provincia de Santa Fe
Sargento Cabral;Constitución;Provincia de Santa Fe
Stephenson;Constitución;Provincia de Santa Fe
Theobald;Constitución;Provincia de Santa Fe
Villa Constitución;Constitución;Provincia de Santa Fe
Cayastá;Garay;Provincia de Santa Fe
Helvecia;Garay;Provincia de Santa Fe
Los Zapallos;Garay;Provincia de Santa Fe
Saladero Mariano Cabal;Garay;Provincia de Santa Fe
Santa Rosa de Calchines ;Garay;Provincia de Santa Fe
Aarón Castellanos (Est. Castellanos);General López;Provincia de Santa Fe
Amenábar;General López;Provincia de Santa Fe
Cafferata;General López;Provincia de Santa Fe
Cañada del Ucle;General López;Provincia de Santa Fe
Carmen;General López;Provincia de Santa Fe
Carreras;General López;Provincia de Santa Fe
Chapuy;General López;Provincia de Santa Fe
Chovet;General López;Provincia de Santa Fe
Christophersen;General López;Provincia de Santa Fe
Diego de Alvear;General López;Provincia de Santa Fe
Elortondo;General López;Provincia de Santa Fe
Firmat;General López;Provincia de Santa Fe
Hughes;General López;Provincia de Santa Fe
La Chispa;General López;Provincia de Santa Fe
Labordeboy;General López;Provincia de Santa Fe
Lazzarino;General López;Provincia de Santa Fe
Maggiolo;General López;Provincia de Santa Fe
María Teresa;General López;Provincia de Santa Fe
Melincué  (Est. San Urbano);General López;Provincia de Santa Fe
Miguel Torres;General López;Provincia de Santa Fe
Murphy;General López;Provincia de Santa Fe
Rufino;General López;Provincia de Santa Fe
San Eduardo;General López;Provincia de Santa Fe
San Francisco de Santa Fe;General López;Provincia de Santa Fe
San Gregorio;General López;Provincia de Santa Fe
Sancti Spiritu;General López;Provincia de Santa Fe
Santa Isabel;General López;Provincia de Santa Fe
Teodelina;General López;Provincia de Santa Fe
Venado Tuerto;General López;Provincia de Santa Fe
Villa Cañás;General López;Provincia de Santa Fe
Wheelwright;General López;Provincia de Santa Fe
Arroyo Ceibal;General Obligado;Provincia de Santa Fe
Avellaneda (Est. Ewald);General Obligado;Provincia de Santa Fe
Berna;General Obligado;Provincia de Santa Fe
El Araza;General Obligado;Provincia de Santa Fe
El Rabón;General Obligado;Provincia de Santa Fe
Florencia;General Obligado;Provincia de Santa Fe
Guadalupe Norte;General Obligado;Provincia de Santa Fe
Ingeniero Chanourdie;General Obligado;Provincia de Santa Fe
La Isleta;General Obligado;Provincia de Santa Fe
La Sarita;General Obligado;Provincia de Santa Fe
Lanteri;General Obligado;Provincia de Santa Fe
Las Garzas;General Obligado;Provincia de Santa Fe
Las Toscas;General Obligado;Provincia de Santa Fe
Los Laureles;General Obligado;Provincia de Santa Fe
Malabrigo ;General Obligado;Provincia de Santa Fe
Paraje San Manuel;General Obligado;Provincia de Santa Fe
Puerto Reconquista;General Obligado;Provincia de Santa Fe
Reconquista;General Obligado;Provincia de Santa Fe
San Antonio de Obligado;General Obligado;Provincia de Santa Fe
Tacuarendí (Emb. Kilómetro 421);General Obligado;Provincia de Santa Fe
Villa Ana;General Obligado;Provincia de Santa Fe
Villa Guillermina;General Obligado;Provincia de Santa Fe
Villa Ocampo;General Obligado;Provincia de Santa Fe
Barrio Cicarelli;Iriondo;Provincia de Santa Fe
Bustinza;Iriondo;Provincia de Santa Fe
Cañada de Gómez;Iriondo;Provincia de Santa Fe
Carrizales (Est. Clarke);Iriondo;Provincia de Santa Fe
Classon;Iriondo;Provincia de Santa Fe
Colonia Médici;Iriondo;Provincia de Santa Fe
Correa;Iriondo;Provincia de Santa Fe
Larguía;Iriondo;Provincia de Santa Fe
Lucio V. López;Iriondo;Provincia de Santa Fe
Oliveros;Iriondo;Provincia de Santa Fe
Pueblo Andino;Iriondo;Provincia de Santa Fe
Salto Grande ;Iriondo;Provincia de Santa Fe
Serodino;Iriondo;Provincia de Santa Fe
Totoras ;Iriondo;Provincia de Santa Fe
Villa Eloísa;Iriondo;Provincia de Santa Fe
Villa La Rivera (Comuna Oliveros);Iriondo;Provincia de Santa Fe
Villa La Rivera (Comuna Pueblo Andino);Iriondo;Provincia de Santa Fe
Angel Gallardo;La Capital;Provincia de Santa Fe
Arroyo Aguiar ;La Capital;Provincia de Santa Fe
Arroyo Leyes;La Capital;Provincia de Santa Fe
Cabal;La Capital;Provincia de Santa Fe
Campo Andino;La Capital;Provincia de Santa Fe
Candioti;La Capital;Provincia de Santa Fe
Emilia;La Capital;Provincia de Santa Fe
Laguna Paiva;La Capital;Provincia de Santa Fe
Llambi Campbell;La Capital;Provincia de Santa Fe
Monte Vera ;La Capital;Provincia de Santa Fe
Nelson ;La Capital;Provincia de Santa Fe
Paraje Chaco Chico;La Capital;Provincia de Santa Fe
Paraje La Costa;La Capital;Provincia de Santa Fe
Recreo;La Capital;Provincia de Santa Fe
Rincón Potrero;La Capital;Provincia de Santa Fe
San José del Rincón;La Capital;Provincia de Santa Fe
Santa Fe;La Capital;Provincia de Santa Fe
Santo Tomé;La Capital;Provincia de Santa Fe
Sauce Viejo;La Capital;Provincia de Santa Fe
Villa Laura (Est. Constituyentes);La Capital;Provincia de Santa Fe
Cavour;Las Colonias;Provincia de Santa Fe
Cululú;Las Colonias;Provincia de Santa Fe
Elisa;Las Colonias;Provincia de Santa Fe
Empalme San Carlos;Las Colonias;Provincia de Santa Fe
Esperanza;Las Colonias;Provincia de Santa Fe
Felicia;Las Colonias;Provincia de Santa Fe
Franck;Las Colonias;Provincia de Santa Fe
Grutly;Las Colonias;Provincia de Santa Fe
Hipatía;Las Colonias;Provincia de Santa Fe
Humboldt;Las Colonias;Provincia de Santa Fe
Jacinto L. Aráuz;Las Colonias;Provincia de Santa Fe
La Pelada;Las Colonias;Provincia de Santa Fe
Las Tunas;Las Colonias;Provincia de Santa Fe
María Luisa;Las Colonias;Provincia de Santa Fe
Matilde;Las Colonias;Provincia de Santa Fe
Nuevo Torino;Las Colonias;Provincia de Santa Fe
Pilar;Las Colonias;Provincia de Santa Fe
Plaza Matilde;Las Colonias;Provincia de Santa Fe
Progreso;Las Colonias;Provincia de Santa Fe
Providencia;Las Colonias;Provincia de Santa Fe
Sa Pereyra;Las Colonias;Provincia de Santa Fe
San Agustín;Las Colonias;Provincia de Santa Fe
San Carlos Centro;Las Colonias;Provincia de Santa Fe
San Carlos Norte;Las Colonias;Provincia de Santa Fe
San Carlos Sud;Las Colonias;Provincia de Santa Fe
San Jerónimo del Sauce;Las Colonias;Provincia de Santa Fe
San Jerónimo Norte;Las Colonias;Provincia de Santa Fe
San Mariano;Las Colonias;Provincia de Santa Fe
Santa Clara de Buena Vista;Las Colonias;Provincia de Santa Fe
Santo Domingo ;Las Colonias;Provincia de Santa Fe
Sarmiento;Las Colonias;Provincia de Santa Fe
Esteban Rams;"9 de Julio";Provincia de Santa Fe
Gato Colorado ;"9 de Julio";Provincia de Santa Fe
Gregoria Pérez de Denis  (Est. El Nochero) ;"9 de Julio";Provincia de Santa Fe
Logroño;"9 de Julio";Provincia de Santa Fe
Montefiore;"9 de Julio";Provincia de Santa Fe
Pozo Borrado;"9 de Julio";Provincia de Santa Fe
Santa Margarita;"9 de Julio";Provincia de Santa Fe
Tostado;"9 de Julio";Provincia de Santa Fe
Villa Minetti ;"9 de Julio";Provincia de Santa Fe
Acébal;Rosario;Provincia de Santa Fe
Albarellos;Rosario;Provincia de Santa Fe
Álvarez;Rosario;Provincia de Santa Fe
Alvear;Rosario;Provincia de Santa Fe
Arbilla;Rosario;Provincia de Santa Fe
Arminda;Rosario;Provincia de Santa Fe
Arroyo Seco ;Rosario;Provincia de Santa Fe
Carmen del Sauce;Rosario;Provincia de Santa Fe
Coronel Bogado;Rosario;Provincia de Santa Fe
Coronel Rodolfo S. Domínguez;Rosario;Provincia de Santa Fe
Cuatro Esquinas;Rosario;Provincia de Santa Fe
El Caramelo;Rosario;Provincia de Santa Fe
Fighiera;Rosario;Provincia de Santa Fe
Funes;Rosario;Provincia de Santa Fe
General Lagos;Rosario;Provincia de Santa Fe
Granadero Baigorria;Rosario;Provincia de Santa Fe
Ibarlucea;Rosario;Provincia de Santa Fe
Kilómetro 101;Rosario;Provincia de Santa Fe
Monte Flores;Rosario;Provincia de Santa Fe
Pérez;Rosario;Provincia de Santa Fe
Piñero (Est. Erasto);Rosario;Provincia de Santa Fe
Pueblo Esther;Rosario;Provincia de Santa Fe
Pueblo Muñoz (Est. Bernard);Rosario;Provincia de Santa Fe
Pueblo Uranga ;Rosario;Provincia de Santa Fe
Puerto Arroyo Seco;Rosario;Provincia de Santa Fe
Rosario;Rosario;Provincia de Santa Fe
Soldini;Rosario;Provincia de Santa Fe
Villa Amelia;Rosario;Provincia de Santa Fe
Villa del Plata;Rosario;Provincia de Santa Fe
Villa Gobernador Gálvez;Rosario;Provincia de Santa Fe
Zavalla;Rosario;Provincia de Santa Fe
Aguará Grande;San Cristóbal;Provincia de Santa Fe
Ambrosetti;San Cristóbal;Provincia de Santa Fe
Arrufo;San Cristóbal;Provincia de Santa Fe
Balneario La Verde;San Cristóbal;Provincia de Santa Fe
Capivara;San Cristóbal;Provincia de Santa Fe
Ceres;San Cristóbal;Provincia de Santa Fe
Colonia Ana;San Cristóbal;Provincia de Santa Fe
Colonia Bossi;San Cristóbal;Provincia de Santa Fe
Colonia Rosa;San Cristóbal;Provincia de Santa Fe
Constanza;San Cristóbal;Provincia de Santa Fe
Curupaytí;San Cristóbal;Provincia de Santa Fe
Hersilia;San Cristóbal;Provincia de Santa Fe
Huanqueros;San Cristóbal;Provincia de Santa Fe
La Cabral;San Cristóbal;Provincia de Santa Fe
La Rubia;San Cristóbal;Provincia de Santa Fe
Las Avispas;San Cristóbal;Provincia de Santa Fe
Las Palmeras;San Cristóbal;Provincia de Santa Fe
Moisés Ville;San Cristóbal;Provincia de Santa Fe
Monigotes;San Cristóbal;Provincia de Santa Fe
Ñanducita;San Cristóbal;Provincia de Santa Fe
Palacios;San Cristóbal;Provincia de Santa Fe
San Cristóbal;San Cristóbal;Provincia de Santa Fe
San Guillermo;San Cristóbal;Provincia de Santa Fe
Santurce;San Cristóbal;Provincia de Santa Fe
Soledad;San Cristóbal;Provincia de Santa Fe
Suardi;San Cristóbal;Provincia de Santa Fe
Villa Saralegui;San Cristóbal;Provincia de Santa Fe
Villa Trinidad;San Cristóbal;Provincia de Santa Fe
Alejandra;San Javier;Provincia de Santa Fe
Cacique Ariacaiquín;San Javier;Provincia de Santa Fe
Colonia Durán;San Javier;Provincia de Santa Fe
La Brava;San Javier;Provincia de Santa Fe
Romang;San Javier;Provincia de Santa Fe
San Javier;San Javier;Provincia de Santa Fe
Arocena;San Jerónimo;Provincia de Santa Fe
Balneario Monje;San Jerónimo;Provincia de Santa Fe
Barrancas;San Jerónimo;Provincia de Santa Fe
Barrio Caima;San Jerónimo;Provincia de Santa Fe
Barrio El Pacaá - Barrio Comipini;San Jerónimo;Provincia de Santa Fe
Bernardo de Irigoyen (Est. Irigoyen);San Jerónimo;Provincia de Santa Fe
Casalegno;San Jerónimo;Provincia de Santa Fe
Centeno;San Jerónimo;Provincia de Santa Fe
Coronda;San Jerónimo;Provincia de Santa Fe
Desvío Arijón;San Jerónimo;Provincia de Santa Fe
Díaz;San Jerónimo;Provincia de Santa Fe
Gaboto;San Jerónimo;Provincia de Santa Fe
Gálvez;San Jerónimo;Provincia de Santa Fe
Gessler;San Jerónimo;Provincia de Santa Fe
Irigoyen;San Jerónimo;Provincia de Santa Fe
Larrechea;San Jerónimo;Provincia de Santa Fe
Loma Alta;San Jerónimo;Provincia de Santa Fe
López (Est. San Martín de Tours);San Jerónimo;Provincia de Santa Fe
Maciel;San Jerónimo;Provincia de Santa Fe
Monje;San Jerónimo;Provincia de Santa Fe
Puerto Aragón;San Jerónimo;Provincia de Santa Fe
San Eugenio;San Jerónimo;Provincia de Santa Fe
San Fabián;San Jerónimo;Provincia de Santa Fe
San Genaro;San Jerónimo;Provincia de Santa Fe
San Genaro Norte;San Jerónimo;Provincia de Santa Fe
Angeloni;San Justo;Provincia de Santa Fe
Cayastacito;San Justo;Provincia de Santa Fe
Colonia Dolores;San Justo;Provincia de Santa Fe
Esther;San Justo;Provincia de Santa Fe
Gobernador Crespo ;San Justo;Provincia de Santa Fe
La Criolla (Est. Cañadita);San Justo;Provincia de Santa Fe
La Penca y Caraguatá;San Justo;Provincia de Santa Fe
Marcelino Escalada;San Justo;Provincia de Santa Fe
Naré;San Justo;Provincia de Santa Fe
Pedro Gómez Cello;San Justo;Provincia de Santa Fe
Ramayón;San Justo;Provincia de Santa Fe
San Bernardo;San Justo;Provincia de Santa Fe
San Justo;San Justo;Provincia de Santa Fe
San Martín Norte;San Justo;Provincia de Santa Fe
Silva (Est. Abipones);San Justo;Provincia de Santa Fe
Vera y Pintado (Est. Guaraníes);San Justo;Provincia de Santa Fe
Videla;San Justo;Provincia de Santa Fe
Aldao;San Lorenzo;Provincia de Santa Fe
Capitán Bermúdez;San Lorenzo;Provincia de Santa Fe
Carcarañá;San Lorenzo;Provincia de Santa Fe
Coronel Arnold;San Lorenzo;Provincia de Santa Fe
Fray Luis Beltrán;San Lorenzo;Provincia de Santa Fe
Fuentes;San Lorenzo;Provincia de Santa Fe
Luis Palacios (Est. La Salada);San Lorenzo;Provincia de Santa Fe
Puerto General San Martín;San Lorenzo;Provincia de Santa Fe
Pujato ;San Lorenzo;Provincia de Santa Fe
Ricardone;San Lorenzo;Provincia de Santa Fe
Roldán;San Lorenzo;Provincia de Santa Fe
San Jerónimo Sud;San Lorenzo;Provincia de Santa Fe
San Lorenzo;San Lorenzo;Provincia de Santa Fe
Timbúes;San Lorenzo;Provincia de Santa Fe
Villa Elvira;San Lorenzo;Provincia de Santa Fe
Villa Mugueta;San Lorenzo;Provincia de Santa Fe
Cañada Rosquín;San Martín;Provincia de Santa Fe
Carlos Pellegrini;San Martín;Provincia de Santa Fe
Casas;San Martín;Provincia de Santa Fe
Castelar;San Martín;Provincia de Santa Fe
Colonia Belgrano;San Martín;Provincia de Santa Fe
Crispi;San Martín;Provincia de Santa Fe
El Trébol;San Martín;Provincia de Santa Fe
Landeta ;San Martín;Provincia de Santa Fe
Las Bandurrias;San Martín;Provincia de Santa Fe
Las Petacas;San Martín;Provincia de Santa Fe
Los Cardos;San Martín;Provincia de Santa Fe
María Susana;San Martín;Provincia de Santa Fe
Piamonte;San Martín;Provincia de Santa Fe
San Jorge;San Martín;Provincia de Santa Fe
San Martín de las Escobas;San Martín;Provincia de Santa Fe
Sastre;San Martín;Provincia de Santa Fe
Traill;San Martín;Provincia de Santa Fe
Wildermuth (Est. Granadero B. Bustos);San Martín;Provincia de Santa Fe
Calchaquí ;Vera;Provincia de Santa Fe
Cañada Ombú;Vera;Provincia de Santa Fe
Colmena;Vera;Provincia de Santa Fe
Fortín Olmos;Vera;Provincia de Santa Fe
Garabato;Vera;Provincia de Santa Fe
Golondrina;Vera;Provincia de Santa Fe
Intiyaco;Vera;Provincia de Santa Fe
Kilómetro 115;Vera;Provincia de Santa Fe
La Gallareta;Vera;Provincia de Santa Fe
Los Amores;Vera;Provincia de Santa Fe
Margarita;Vera;Provincia de Santa Fe
Paraje 29;Vera;Provincia de Santa Fe
Pozo de los Indios;Vera;Provincia de Santa Fe
Pueblo Santa Lucía;Vera;Provincia de Santa Fe
Tartagal (Est. El Tajamar);Vera;Provincia de Santa Fe
Toba;Vera;Provincia de Santa Fe
Vera (Est. Gobernador Vera) ;Vera;Provincia de Santa Fe
Argentina;Aguirre;Provincia de Santiago del Estero
Casares;Aguirre;Provincia de Santiago del Estero
Malbrán;Aguirre;Provincia de Santiago del Estero
Villa General Mitre (Est. Pinto);Aguirre;Provincia de Santiago del Estero
Campo Gallo;Alberdi;Provincia de Santiago del Estero
